Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
24583404,Sense of Style: The Thinking Person's Guide to Writing in the 21st Century The,Steven Pinker,"Pinker, Steven",,241180023,9.78E+12,4,3.81,Allen Lane,Paperback,368,2014,2014,25/02/2016,07/11/2015,non-fiction,non-fiction (#35),read,,,,1,,,0,,,,,
25242087,Social Class in the 21st Century,Mike Savage,"Savage, Mike",,241004225,9.78E+12,3,3.81,Pelican,Paperback,462,2015,2015,18/01/2016,30/12/2015,non-fiction,non-fiction (#56),read,,,,1,,,0,,,,,
22675091,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",Russell T. Davies,330508539,9.78E+12,3,3.75,Pan Books,Paperback,180,2009,1979,15/01/2016,07/01/2016,fiction,fiction (#122),read,,,,1,,,0,,,,,
23423,The Consolations of Philosophy,Alain de Botton,"Botton, Alain de",,140276610,9.78E+12,2,3.53,Penguin,Paperback,272,2001,2000,08/01/2016,30/11/2015,non-fiction,non-fiction (#34),read,,,,1,,,0,,,,,
17242169,Religion for Atheists: A Non-Believer's Guide to the Uses of Religion,Alain de Botton,"Botton, Alain de",,141046317,9.78E+12,3,3.62,Penguin,Paperback,320,2013,2011,19/12/2015,12/12/2015,non-fiction,non-fiction (#33),read,,,,1,,,0,,,,,
8695558,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",Brian Murdoch,,,5,3.46,Vintage,Paperback,216,1996,1929,07/12/2015,24/11/2015,fiction,fiction (#30),read,,,,1,,,0,,,,,
16691903,"The Expats (Kate Moore, #1)",Chris Pavone,"Pavone, Chris",,571279155,9.78E+12,2,4.01,Faber & Faber,Paperback,496,2012,2012,22/11/2015,11/11/2015,fiction,fiction (#31),read,,,,1,,,0,,,,,
612957,The Myth of Sisyphus,Albert Camus,"Camus, Albert",Justin O'Brien,141023996,9.78E+12,0,3.68,Penguin,Paperback,134,2005,1942,27/10/2015,26/09/2015,fiction,fiction (#32),read,,,,1,,,0,,,,,
14062004,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,141033576,9.78E+12,4,3.66,Penguin,Paperback,499,2012,2011,17/10/2015,06/09/2015,"non-fiction, psychology",non-fiction (#57),read,,,,1,,,0,,,,,
7055413,Fathers and Sons (Barnes & Noble Classics Series),Ivan Turgenev,"Turgenev, Ivan",David  Goldfarb,1411432185,9.78E+12,2,4.16,Barnes & Noble Classics,ebook,240,2009,1862,03/09/2015,28/07/2015,fiction,fiction (#33),read,,,,1,,,0,,,,,
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,,,4,4.08,Harvill Secker,Paperback,443,2014,2011,07/08/2015,15/07/2015,non-fiction,non-fiction (#58),read,,,,1,,,0,,,,,
18160235,My Age of Anxiety,Scott Stossel,"Stossel, Scott",,434023000,9.78E+12,4,4.1,William Heinemann,Paperback,400,2014,2013,17/06/2015,29/05/2015,"non-fiction, psychology",non-fiction (#28),read,,,,1,,,0,,,,,
6402858,The Age of Wonder: How the Romantic Generation Discovered the Beauty and Terror of Science,Richard  Holmes,"Holmes, Richard",,7149530,9.78E+12,4,3.96,HarperPress,Paperback,554,2009,2008,26/05/2015,27/04/2015,"non-fiction, history",non-fiction (#29),read,,,,1,,,0,,,,,
21519068,The Children Act,Ian McEwan,"McEwan, Ian",,224101994,9.78E+12,4,4.38,Jonathan Cape,Hardcover,216,2014,2014,04/01/2015,03/01/2015,fiction,fiction (#34),read,,,,1,,,0,,,,,
3321252,The Psychopath Test,Jon Ronson,"Ronson, Jon",,330492276,9.78E+12,3,3.64,Picador,Paperback,292,2012,2011,02/01/2015,30/12/2014,non-fiction,non-fiction (#30),read,,,,1,,,0,,,,,
32261,Tess of the D'Urbervilles,Thomas Hardy,"Hardy, Thomas","Margaret R. Higonnet, Tim Dolin",,,3,4.53,Penguin Classics,Paperback,518,2003,1891,19/12/2014,31/10/2014,fiction,fiction (#35),read,,,,1,,,0,,,,,
30933,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,"Waugh, Evelyn",,316926345,9.78E+12,3,3.95,Back Bay Books,Paperback,351,1982,1945,27/10/2014,15/10/2014,fiction,fiction (#36),read,,,,1,,,0,,,,,
22843384,The Incredible Unlikeliness of Being: Evolution and the Making of Us,Alice  Roberts,"Roberts, Alice",,,,2,3.9,Heron Books,Kindle Edition,320,2014,2014,12/10/2014,14/09/2014,non-fiction,non-fiction (#31),read,,,,1,,,0,,,,,
12600284,The Moral Landscape: How Science Can Determine Human Values,Sam Harris,"Harris, Sam",,552776386,9.78E+12,3,3.95,Black Swan,Paperback,379,2012,2010,08/09/2014,28/08/2014,non-fiction,non-fiction (#32),read,,,,1,,,0,,,,,
18192717,"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,"Galbraith, Robert",J.K. Rowling,,,4,4.04,"Little, Brown",Kindle Edition,550,2013,2013,27/08/2014,11/08/2014,fiction,fiction (#37),read,,,,1,,,0,,,,,
768889,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",George R.R. Martin,"Martin, George R.R.",,6479901,9.78E+12,3,3.96,HarperVoyager,Paperback,663,2001,2000,31/07/2014,30/07/2014,fiction,fiction (#38),read,,,,1,,,0,,,,,
17573020,A Little History of Science,William Bynum,"Bynum, William",,300197136,9.78E+12,4,3.81,Yale University Press,Paperback,263,2013,2012,27/07/2014,22/06/2014,non-fiction,non-fiction (#1),read,,,,1,,,0,,,,,
166434,Empire: How Britain Made the Modern World,Niall Ferguson,"Ferguson, Niall",,141007540,9.78E+12,3,3.9,Penguin Books,Paperback,422,2003,2002,24/07/2014,25/05/2014,"non-fiction, history",non-fiction (#2),read,,,,1,,,0,,,,,
12961964,The Handmaid's Tale,Margaret Atwood,"Atwood, Margaret",,,,3,3.6,Houghton Mifflin Harcourt,Kindle Edition,325,1986,1985,25/06/2014,16/06/2014,fiction,fiction (#16),read,,,,1,,,0,,,,,
6856680,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,316040347,9.78E+12,4,4.23,Hachette Book Group,ebook,309,2008,2008,13/06/2014,06/06/2014,non-fiction,non-fiction (#3),read,,,,1,,,0,,,,,
18194183,The Wasp Factory,Iain Banks,"Banks, Iain",,349139180,9.78E+12,3,4.07,Abacus,Paperback,244,2013,1984,31/05/2014,24/05/2014,fiction,fiction (#39),read,,,,1,,,0,,,,,
17612782,A Possible Life,Sebastian Faulks,"Faulks, Sebastian",,99549220,9.78E+12,3,3.93,Vintage,Paperback,294,2013,2012,22/05/2014,18/05/2014,fiction,fiction (#40),read,,,,1,,,0,,,,,
774308,The Bell Jar,Sylvia Plath,"Plath, Sylvia",,571226167,9.78E+12,4,4.03,Faber & Faber,Paperback,234,2005,1963,18/05/2014,15/05/2014,fiction,fiction (#41),read,,,,1,,,0,,,,,
239272,Things Fall Apart,Chinua Achebe,"Achebe, Chinua",,141023384,9.78E+12,3,3.42,Penguin Books,Paperback,197,2006,1958,11/05/2014,02/05/2014,fiction,fiction (#42),read,,,,1,,,0,,,,,
2054297,History of Writing,Steven Roger Fischer,"Fischer, Steven Roger",,1861891679,9.78E+12,3,3.84,Reaktion Books,Paperback,352,2004,2004,11/05/2014,10/11/2013,"non-fiction, history",non-fiction (#4),read,,,,1,,,0,,,,,
13608690,"Foundation (The History of England, #1)",Peter Ackroyd,"Ackroyd, Peter",,330544284,9.78E+12,4,4,Pan Books,Paperback,500,2012,2011,01/05/2014,21/04/2014,"non-fiction, history",non-fiction (#5),read,,,,1,,,0,,,,,
20613933,The Republic of Pirates: Being the true and surprising story of the Caribbean pirates and the man who brought them down,Colin Woodard,"Woodard, Colin",,,,1,3.86,Pan,Kindle Edition,401,2014,2007,24/04/2014,10/04/2014,"non-fiction, history",non-fiction (#6),read,"In my opinion this book was excruciatingly dry, which is ironic for a book about pirates. Although clearly very thoroughly researched, it just didn't pull together into an interesting narrative. I found that it was full of seemingly isolated incidents with a lot of tedious details concerning exactly what kind of ship was involved, how many cannons it had, how many tonnes it could carry, and so on. I was disappointed and unfortunately wouldn't recommend this book to anyone.",,,1,,,0,,,,,
20989322,Rituals,Cees Nooteboom,"Nooteboom, Cees","A.S. Byatt, Adrienne Dixon",1782067175,9.78E+12,2,3.24,Quercus,Paperback,160,2013,1980,17/04/2014,13/04/2014,fiction,fiction (#43),read,,,,1,,,0,,,,,
17609271,And the Mountains Echoed,Khaled Hosseini,"Hosseini, Khaled",,,,3,3.87,Riverhead ,Kindle Edition,416,2013,2012,06/04/2014,29/12/2013,fiction,fiction (#121),read,,,,1,,,0,,,,,
70933,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,99448793,9.78E+12,3,3.97,Vintage,Paperback,609,2003,1994,26/03/2014,16/03/2014,fiction,fiction (#44),read,,,,1,,,0,,,,,
15946119,"Extremes: Life, Death and the Limits of the Human Body",Kevin Fong,"Fong, Kevin",,1444737759,9.78E+12,2,3.61,Hodder & Stoughton,Paperback,352,2012,2012,27/02/2014,14/02/2014,non-fiction,non-fiction (#7),read,,,,1,,,0,,,,,
7747,Fear and Loathing in Las Vegas,Hunter S. Thompson,"Thompson, Hunter S.",Ralph Steadman,7204493,9.78E+12,3,3.91,Harper Perennial,Paperback,230,2005,1972,26/02/2014,20/02/2014,fiction,fiction (#45),read,,,,1,,,0,,,,,
13451667,East of Eden,John Steinbeck,"Steinbeck, John",,241952492,9.78E+12,4,3.91,Penguin Books,Paperback,728,2012,1952,18/02/2014,02/02/2014,fiction,fiction (#46),read,,,,1,,,0,,,,,
5061675,"A Game of Thrones / A Clash of Kings (A Song of Ice and Fire, #1-2)",George R.R. Martin,"Martin, George R.R.",,,,2,4.12,Voyager,Kindle Edition,864,2010,1996,25/01/2014,01/01/2014,fiction,fiction (#47),read,,,,1,,,0,,,,,
4799,Cannery Row,John Steinbeck,"Steinbeck, John",,014200068X,9.78E+12,3,4.09,Penguin Books,Paperback,181,2002,1945,29/12/2013,27/12/2013,fiction,fiction (#48),read,,,,1,,,0,,,,,
1823138,The Tiger That Isn't: Seeing Through a World of Numbers,Michael Blastland,"Blastland, Michael",Andrew Dilnot,1861978391,9.78E+12,2,3.94,Profile Books,Paperback,184,2007,2007,11/12/2013,23/11/2013,non-fiction,non-fiction (#8),read,"I wouldn't bother with this book if you've had any training in elementary statistics or data analysis. If not, go for it!",,,1,,,0,,,,,
17690,The Trial,Franz Kafka,"Kafka, Franz","Edwin Muir, Willa Muir, Max Brod",99428644,9.78E+12,3,3.78,Vintage Classics,Paperback,255,2001,1925,20/11/2013,11/11/2013,fiction,fiction (#49),read,,,,1,,,0,,,,,
5306,Travels with Charley: In Search of America,John Steinbeck,"Steinbeck, John",,142000701,9.78E+12,4,4.05,Penguin,Paperback,214,2002,1962,10/11/2013,02/11/2013,fiction,fiction (#50),read,,,,1,,,0,,,,,
465226,"The Redbreast (Harry Hole, #3)",Jo Nesbø,"Nesbø, Jo",Don Bartlett,184343217X,9.78E+12,3,3.73,Harvill Secker,Paperback,519,2009,2000,02/11/2013,24/10/2013,fiction,fiction (#51),read,"I was a bit disappointed thanks to the unnecessary length and predictable ending of this book. It's comparable to the Larsson trilogy, but in my opinion is merely a poor substitute.",,,1,,,0,,,,,
13013633,Incognito: The Secret Lives of the Brain,David Eagleman,"Eagleman, David",,1847679404,9.78E+12,4,3.81,Canongate Books,Paperback,290,2012,2011,23/10/2013,23/10/2013,"non-fiction, psychology",non-fiction (#9),read,,,,1,,,0,,,,,
55030,Cosmos,Carl Sagan,"Sagan, Carl",,375508325,9.78E+12,4,4.13,Random House,Mass Market Paperback,384,2002,1980,20/10/2013,22/05/2012,non-fiction,non-fiction (#10),read,,,,1,,,0,,,,,
18723,Brick Lane,Monica Ali,"Ali, Monica",,743243315,9.78E+12,3,3.84,Scribner,Paperback,432,2004,2003,10/10/2013,10/10/2013,fiction,fiction (#53),read,,,,1,,,0,,,,,
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,375704027,9.78E+12,4,3.98,Vintage Books,Paperback,296,2000,1987,10/10/2013,10/08/2013,fiction,fiction (#52),read,,,,1,,,0,,,,,
5664992,Proust and the Squid: The Story and Science of the Reading Brain,Maryanne Wolf,"Wolf, Maryanne",,1848310307,9.78E+12,3,3.91,Icon Books Limited,Paperback,310,2008,2007,01/09/2013,22/10/2013,"non-fiction, psychology",non-fiction (#11),read,,,,1,,,0,,,,,
17878613,The Dinner,Herman Koch,"Koch, Herman",,,,3,3.77,Hogarth,Paperback,310,2013,2009,09/08/2013,06/08/2013,fiction,fiction (#54),read,,,,1,,,0,,,,,
13261812,Gone Girl,Gillian Flynn,"Flynn, Gillian",,,,2,3.77,Crown,Kindle Edition,578,2012,2012,01/08/2013,22/10/2013,fiction,fiction (#15),read,,,,1,,,0,,,,,
46170,For Whom the Bell Tolls,Ernest Hemingway,"Hemingway, Ernest",,,,2,3.37,Scribner,Paperback,471,1995,1940,01/07/2013,06/08/2013,fiction,fiction (#55),read,,,,1,,,0,,,,,
13596166,Joyland,Stephen King,"King, Stephen",Glen Orbik,1781162646,9.78E+12,3,3.53,Hard Case Crime,Paperback,283,2013,2013,01/06/2013,10/10/2013,fiction,fiction (#56),read,,,,1,,,0,,,,,
7316578,Damp Squid: The English Language Laid Bare,Jeremy Butterfield,"Butterfield, Jeremy",,019957409X,9.78E+12,3,4.45,"Oxford University Press, USA",Paperback,179,2010,2008,23/04/2013,02/01/2013,non-fiction,non-fiction (#12),read,,,,1,,,0,,,,,
8921,"The Hound of the Baskervilles (Sherlock Holmes, #5)",Arthur Conan Doyle,"Doyle, Arthur Conan","Maria Buitoni Duca, Anne Perry, Sidney Paget",451528018,9.78E+12,3,4.01,Signet,Mass Market Paperback,256,2001,1902,09/09/2012,02/09/2012,fiction,fiction (#57),read,,,,1,,,0,,,,,
3272165,Bad Science,Ben Goldacre,"Goldacre, Ben",,7240198,9.78E+12,3,3.91,Fourth Estate,Paperback,338,2008,2008,28/08/2012,23/08/2012,non-fiction,non-fiction (#13),read,,,,1,,,0,,,,,
835623,How the Mind Works,Steven Pinker,"Pinker, Steven",,393318486,9.78E+12,3,4.01,W. W. Norton  Company,Paperback,660,1999,1997,21/08/2012,13/05/2012,"non-fiction, psychology",non-fiction (#14),read,PHEW! This is a beast of a book.,,,1,,,0,,,,,
61130,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,99908409,9.78E+12,2,3.88,Arrow Books,Paperback,99,2004,1952,04/08/2012,03/08/2012,fiction,fiction (#58),read,"Hemingway's style of writing and story-telling is very simple, but for me it was too simple. I expected each line to be packed with philosophical flavour, but in all I think the book came across as bland.",,,1,,,0,,,,,
80660,We Need to Talk About Kevin,Lionel Shriver,"Shriver, Lionel",,006112429X,9.78E+12,4,4.14,Harper Perennial,Paperback,400,2006,2003,02/08/2012,31/12/2012,fiction,fiction (#59),read,,,,1,,,0,,,,,
29981,The Island of Doctor Moreau,H.G. Wells,"Wells, H.G.",,553214322,9.78E+12,3,4.09,Bantam Classics,Paperback,153,1994,1895,23/07/2012,23/05/2012,fiction,fiction (#60),read,"Although I wasn't keen on the antiquated, stuffy writing style, I enjoyed the philosophical elements of the book; namely, what distinguishes non-human animals from us, and in the end the difference is smaller than you think",,,1,,,0,,,,,
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,199291152,9.78E+12,3,4.06,"Oxford University Press, USA",Paperback,360,2006,1976,15/07/2012,23/05/2012,non-fiction,non-fiction (#15),read,"An interesting perspective on the role of the replicator (gene), and I like Dawkins' extension of this framework into meme theory. OK, so now I understand why related people carry out acts of altruism towards one another, but I feel totally in the dark about why two unrelated people would bother to help each other at all (did I miss this bit??)",,,1,,,0,,,,,
15686,The Outsider,Albert Camus,"Camus, Albert",Joseph Laredo,141182504,9.78E+12,4,3.53,Penguin Group,Paperback,119,2000,1942,12/07/2012,10/07/2012,fiction,fiction (#61),read,,,,1,,,0,,,,,
6192,Disgrace,J.M. Coetzee,"Coetzee, J.M.",,143036378,9.78E+12,5,4.02,Penguin Books,Paperback,220,2005,1999,10/07/2012,04/07/2012,fiction,fiction (#62),read,"A very impressive read, I love Coetzee's style",,,1,,,0,,,,,
1381,The Odyssey,Homer,"Homer, Homer","Bernard Knox, Robert Fagles",143039954,9.78E+12,4,4.47,Penguin Classics,Paperback,541,2006,-725,10/06/2012,23/05/2012,fiction,fiction (#63),read,"Homeric story-telling is cumbersome and repetitive (and at times disputed), but the fantastical travels, exploits, and tradegies of The Odyssey are well worth the plough-through. ",,,1,,,0,,,,,
9272346,Waiting For Columbus,Thomas Trofimuk,"Trofimuk, Thomas",Trofimuk,330471988,9.78E+12,4,3.99,Picador USA,Paperback,418,2010,2009,28/05/2012,23/05/2012,fiction,fiction (#64),read,,,,1,,,0,,,,,
820394,"The Interpretation of Murder (Freud, #1)",Jed Rubenfeld,"Rubenfeld, Jed",,755331427,9.78E+12,3,4.19,Headline Review,Paperback,533,2007,2006,22/05/2012,13/05/2012,fiction,fiction (#65),read,"*contains spoilers*<br/>Set against the backdrop of repressed pre-WWI America, the story is an application of psychoanalysis to a criminal investigation. Nora Acton, the stunning young debutante is seemingly traumatised by a disturbing attack on the eve of Freud's arrival in Manhattan. Dr Younger, an avid follower of the psychoanalytic method, carries out treatment under Freud's paternal guidance. <br/>The story is long and convoluted and seems to be sewn together rather hastily at the climax of the novel. <br/>The false pretense of Nora's trauma and symptomology serves to underline the absurdity and fallibility of Freud's school of thought. Dr Younger makes, what he thinks, are insightful and explanatory remarks throughout the investigation, only to figure out that her behaviour was a farce - an elaborate ploy to frame someone for murder.<br/>The novel explores the fractious and strained relationship between Freud and his beleaguered disciple, Carl Jung. ",TRUE,,1,,,0,,,,,
6979651,The Girl Who Kicked the Hornet's Nest (Millennium #3),Stieg Larsson,"Larsson, Stieg",Reg Keeland,1849162743,9.78E+12,4,4.14,Maclehose Press,Paperback,746,2010,2007,12/05/2012,13/05/2012,fiction,fiction (#66),read,,,,1,,,0,,,,,
7937843,Room,Emma Donoghue,"Donoghue, Emma",,,,4,3.92,"Little, Brown and Company",Hardcover,321,2010,2010,01/05/2012,22/05/2012,fiction,fiction (#11),read,,,,1,,,0,,,,,
31242,Bleak House,Charles Dickens,"Dickens, Charles","Nicola Bradbury, Hablot Knight Browne",143037617,9.78E+12,4,3.87,Penguin Books,Paperback,1017,2006,1853,10/04/2012,13/05/2012,fiction,fiction (#67),read,,,,1,,,0,,,,,
